SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,distance_to_bart_miles,within_0_5_miles_bart,distance_to_quality_school_miles,nearest_quality_school_name,nearest_quality_school_quality_distance,nearest_quality_school_quality_level,within_2_miles_quality_school,within_0_5_mile_quality_school,within_1_mile_quality_school,price_num,grade,holc_grade,holc_color,is_HOLC_A,is_HOLC_B,is_HOLC_C,is_HOLC_D,is_HOLC_red,sale_date,sale_year,year_built,sale_year_num,age_at_sale,dist_to_grocery_miles,dist_to_retail_dining_miles,dist_to_shopping_center_miles,dist_to_hiking_miles,dist_to_waterfront_miles,dist_to_employer_industrial_miles,dist_to_employer_pixar_miles,dist_to_employer_downtown_miles,dist_to_employer_college_miles,zip_code
PAST SALE,September-24-2024,Single Family Residential,291 Sequoyah View Dr,Oakland,CA,94605,1625000,4,3,SEQUOYAH,3997,15390,1959,NA,407,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/291-Sequoyah-View-Dr-94605/home/603950,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41070828,N,Y,37.7589414,-122.1415136,2.7740725461595996,0,1.0083995063299562,Francophone Charter School Of Oakland,10.1,4,1,0,0,1625000,B,B,blue,0,1,0,0,0,2024-09-24,2024,1959,2024,65,3.43564584693417,6.081070868514111,4.1243756020926226,4.2593584150183625,7.766351501340168,4.506284125256196,9.285027087722703,7.525476373210449,9.988743513960928,94605
PAST SALE,June-22-2022,Single Family Residential,3973 Waterhouse Rd,Oakland,CA,94602,2000000,4,3.5,OAKMORE,2094,3360,1928,NA,955,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/3973-Waterhouse-Rd-94602/home/545190,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40994322,N,Y,37.807713,-122.2136773,2.338927290393801,0,0.3180547661263718,Glenview Elementary,7.3500000000000005,4,1,1,1,2000000,B,B,blue,0,1,0,0,0,2022-06-22,2022,1928,2022,94,1.6757392355158314,1.4127979444131438,3.8812451063081714,1.5078712629384223,3.530920498081436,3.6510595728372945,4.192573201372048,2.750917195828373,4.945600318618503,94602
PAST SALE,October-8-2021,Single Family Residential,4349 Fleming Ave,Oakland,CA,94619,1100000,4,2,MAXWELL  PARK,1979,6131,1920,NA,556,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4349-Fleming-Ave-94619/home/548856,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40966457,N,Y,37.7828263,-122.2010827,1.3752314942555544,0,1.0597837951303783,Oakland Unity High,0.6999999999999993,4,1,0,0,1100000,C,C,yellow,0,0,1,0,0,2021-10-08,2021,1920,2021,101,3.004859585928065,3.0243211283783107,4.3679993132229775,2.0151713369065827,4.188754285766719,4.337728687080949,5.674339697577654,3.877554719446365,6.782758603226433,94619
PAST SALE,February-25-2021,Single Family Residential,1295 Sunnyhills Rd,Oakland,CA,94610,2300000,4,3.5,CROCKER HGHLANDS,3300,6720,1992,NA,697,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1295-Sunnyhills-Rd-94610/home/1726027,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40936601,N,Y,37.812782,-122.2229208,2.5139460900754877,0,0.2623886825268286,Crocker Highlands Elementary,48.25,5,1,1,1,2300000,B,B,blue,0,1,0,0,0,2021-02-25,2021,1992,2021,29,1.1831145042531783,1.1611653466435603,3.557328051288886,2.02012590501298,3.165074274314943,3.270492894572316,3.590294367560553,2.2622388024097506,4.396344670924466,94610
PAST SALE,April-12-2022,Single Family Residential,17070 Broadway Ter,Oakland,CA,94611,2201715,4,3.5,MONTCLAIR,2803,5822,1998,NA,785,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/17070-Broadway-Ter-94611/home/1002134,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40985193,N,Y,37.8491211,-122.2135879,2.080509602792561,0,0.9007646576605451,Thornhill Elementary,36.7,4,1,0,1,2201715,NA,NA,NA,0,0,0,0,0,2022-04-12,2022,1998,2022,24,2.1434528816936145,1.4680561146475513,4.404298473810984,0.2939727203308054,5.075910979044567,5.1253931430766535,3.990586444571464,3.9184614343696884,2.8689934609273524,94611
PAST SALE,July-14-2023,Single Family Residential,558 Crofton Ave,Oakland,CA,94610,2200000,4,2.5,PIEDMONT/GRAND,2463,6250,1924,NA,893,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/558-Crofton-Ave-94610/home/1482385,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41029825,N,Y,37.818136,-122.240994,1.6113565148247346,0,0.8781489178076259,Crocker Highlands Elementary,48.25,5,1,0,1,2200000,B,B,blue,0,1,0,0,0,2023-07-14,2023,1924,2023,99,0.6034583414023007,0.552231234992724,2.9592655013856493,2.8341335768268197,2.5094033919419454,2.579639475763895,2.5375958556976776,1.4150031625891264,3.6893273174683694,94610
PAST SALE,February-17-2023,Single Family Residential,6644 Snake Rd,Oakland,CA,94611,1815000,4,3,MONTCLAIR,2585,8930,2022,NA,702,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/6644-Snake-Rd-94611/home/22728151,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41017449,N,Y,37.8343419,-122.2041259,2.6732052178783174,0,0.4231494570042412,Thornhill Elementary,36.7,4,1,1,1,1815000,A,A,green,1,0,0,0,0,2023-02-17,2023,2022,2023,1,2.7565081368080824,0.5604012335477371,4.787472926548455,1.4255079623156404,4.790918253466681,4.871307925929776,4.343566514145915,3.7171741552716897,3.87296320712559,94611
PAST SALE,February-27-2023,Single Family Residential,2268 80th Ave,Oakland,CA,94605,650000,4,2,EASTMONT,1313,3675,1926,NA,495,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/2268-80th-Ave-94605/home/1524775,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41017333,N,Y,37.761878,-122.170148,1.5649870731795077,0,1.0104930715730551,Francophone Charter School Of Oakland,10.1,4,1,0,0,650000,B,B,blue,0,1,0,0,0,2023-02-27,2023,1926,2023,97,2.9090061853260565,5.073757916725744,4.86824089384821,3.404221991856115,6.227184941726236,3.6076932252323948,7.896589616654775,6.065858258654511,8.890617687400649,94605
PAST SALE,November-17-2020,Single Family Residential,1229 Campbell St,Oakland,CA,94607,730000,4,2.5,WEST OAKLAND,1830,2875,1993,NA,399,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1229-Campbell-St-94607/home/525309,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40924652,N,Y,37.8112386,-122.2962276,0.4426941632954056,1,0.8992633869466632,Yu Ming Charter,91.65,5,1,0,1,730000,D,D,red,0,0,0,1,1,2020-11-17,2020,1993,2020,27,1.942474437147962,2.4091407307364654,1.558002515909488,5.332454645910849,1.5712933025816715,0.44848082262026223,1.6312274589894022,1.6346548069612727,4.500148342857016,94607
PAST SALE,January-27-2021,Single Family Residential,2941 75th Ave,Oakland,CA,94605,932000,4,2.5,EASTMONT HILLS,2548,3800,1933,NA,366,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/2941-75th-Ave-94605/home/1957708,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40930453,N,Y,37.7699273,-122.1693952,1.8733157635821902,0,0.916461838413555,Oakland Unity High,0.6999999999999993,4,1,0,1,932000,B,B,blue,0,1,0,0,0,2021-01-27,2021,1933,2021,88,3.4615443738945277,4.5991605301112575,5.341940877632369,2.8830063244370003,6.085026986409762,4.107953777141084,7.598140877890138,5.824071829448026,8.454553052215518,94605
PAST SALE,May-24-2024,Single Family Residential,9440 Tanner Way,Oakland,CA,94603,750000,4,2.5,ARCADIA PARK,1737,2786,2010,NA,432,138,Sold,NA,NA,https://www.redfin.com/CA/Oakland/9440-Tanner-94603/home/28697363,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41057358,N,Y,37.7428844,-122.1791641,1.1349867941265026,0,1.3309635994961075,Francophone Charter School Of Oakland,10.1,4,1,0,0,750000,D,D,red,0,0,0,1,1,2024-05-24,2024,2010,2024,14,1.5324516657613634,5.86209085585795,4.1075337409268204,4.618318741031087,6.40485679369718,2.253685408836149,8.429954711377928,6.497774387176342,9.784548303587917,94603
PAST SALE,April-23-2025,Single Family Residential,1011 Ashmount Ave,Piedmont,CA,94610,2300000,4,2.5,CROCKER HGHLANDS,2612,5700,1922,NA,881,NA,Sold,NA,NA,https://www.redfin.com/CA/Piedmont/1011-Ashmount-Ave-94610/home/1945572,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41091981,N,Y,37.81392259662598,-122.22960873862306,2.164093369176857,0,0.21459972278267592,Crocker Highlands Elementary,48.25,5,1,1,1,2300000,A,A,green,1,0,0,0,0,2025-04-23,2025,1922,2025,103,0.8492485189242289,0.8201291175429426,3.2787092662878496,2.392011325982606,2.8680345540069245,2.9652250646583727,3.2235867953009,1.9134749909326563,4.170924482889725,94610
PAST SALE,December-22-2020,Single Family Residential,3573 Lakeshore Ave,Oakland,CA,94610,2500000,4,4,Lake Shore,3131,4950,1924,NA,798,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/3573-Lakeshore-Ave-94610/home/1832431,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40929159,N,Y,37.8129288,-122.241559,1.5104398273769826,0,0.6068624414946476,Cleveland Elementary,17.25,4,1,0,1,2500000,B,B,blue,0,1,0,0,0,2020-12-22,2020,1924,2020,96,0.26216934066649333,0.2139695111376621,2.7026747044344868,3.0340054486196544,2.269643144443539,2.354845828569719,2.6737817052102995,1.260903862737003,4.029162818272861,94610
PAST SALE,March-12-2021,Single Family Residential,5816 Buena Vista Ave,Oakland,CA,94618,2360000,4,3.5,UPPER ROCKRIDGE,3413,7500,2002,NA,691,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/5816-Buena-Vista-Ave-94618/home/1096998,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40935515,N,Y,37.8474493,-122.2359296,0.8600440642979321,0,0.441824429790375,Chabot Elementary,40.9,4,1,1,1,2360000,A,A,green,1,0,0,0,0,2021-03-12,2021,2002,2021,19,0.9196848657103501,0.8983672125733606,3.199508043474728,1.246737882650766,4.249181692219537,4.270317688896267,2.7991499094501173,3.0813316821738868,1.9909398850667641,94618
PAST SALE,April-6-2021,Single Family Residential,6171 Brookside Ave,Oakland,CA,94618,1058000,4,3,UPPER ROCKRIDGE,2040,8823,1955,NA,519,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/6171-Brookside-Ave-94618/home/604906,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40937507,N,Y,37.8483778,-122.2413104,0.6009428102751361,0,0.18099798879836088,Chabot Elementary,40.9,4,1,1,1,1058000,B,B,blue,0,1,0,0,0,2021-04-06,2021,1955,2021,66,0.6469921321598108,0.6007451557727393,2.9425811371924224,1.511419595212592,4.161597885400888,4.172434103730592,2.554618570478315,3.0043908347375887,1.76262315023903,94618
PAST SALE,October-26-2021,Single Family Residential,384 Bellevue Ave,Oakland,CA,94610,1900000,4,4.5,ADAMS POINT,2967,6250,1908,NA,640,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/384-Bellevue-Ave-94610/home/785126,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40967668,N,Y,37.811481,-122.2525161,0.904784249183411,0,0.6745819272819213,Cleveland Elementary,17.25,4,1,0,1,1900000,B,B,blue,0,1,0,0,0,2021-10-26,2021,1908,2021,113,0.46142058023368043,0.2549773199304566,2.187457569629088,3.564527642543265,1.732669660981824,1.8006262930227395,2.2448294621285525,0.6568565172321794,4.027381570063197,94610
PAST SALE,March-2-2022,Single Family Residential,1070 Winsor Ave,Piedmont,CA,94610,1958888,4,2,PIEDMONT/GRAND,2424,6824,1920,NA,808,NA,Sold,NA,NA,https://www.redfin.com/CA/Piedmont/1070-Winsor-Ave-94610/home/1032683,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40978999,N,Y,37.8180545,-122.2371508,1.8016334411829582,0,0.7057898161465784,Crocker Highlands Elementary,48.25,5,1,0,1,1958888,B,B,blue,0,1,0,0,0,2022-03-02,2022,1920,2022,102,0.6903273476647869,0.6417330100765031,3.1125711925832555,2.7374055767768963,2.670412523696739,2.747294115428778,2.733554491208504,1.6022106508431377,3.7571669303681925,94610
PAST SALE,March-31-2023,Single Family Residential,563 Radnor Rd,Oakland,CA,94606,1865000,4,3,CLEVELAND HEIGHTS,2764,4815,1923,NA,675,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/563-Radnor-Rd-94606/home/536200,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41021180,N,Y,37.8058962,-122.2465335,1.1810289045684155,0,0.17180162992101225,Cleveland Elementary,17.25,4,1,1,1,1865000,B,B,blue,0,1,0,0,0,2023-03-31,2023,1923,2023,100,0.29638536439570445,0.34715971474424606,2.2012964621437905,3.3058041436565966,1.793954431959663,1.8967636022599146,2.7452255088100768,0.9768881222655369,4.451416862703434,94606
PAST SALE,September-30-2025,Single Family Residential,4827 Trinidad Ave,Oakland,CA,94602,755000,4,3,WOODMINSTER,2702,8400,1965,NA,279,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4827-Trinidad-Ave-94602/home/1532767,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41111486,N,Y,37.8051883,-122.1859128,2.957499925811969,0,0.5607633831207789,Redwood Heights Elementary,41,5,1,0,1,755000,A,A,green,1,0,0,0,0,2025-09-30,2025,1965,2025,60,3.2010827635200756,2.0721714625248526,5.294724617489894,0.2980198928068903,4.984544887502701,5.113921285334311,5.664726800494924,4.2728359828292515,5.986196130434458,94602
PAST SALE,December-2-2020,Single Family Residential,2254 38th Ave,Oakland,CA,94601,880000,4,2,21113,1869,5160,1911,NA,471,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/2254-38th-Ave-94601/home/1981418,San Francisco MLS,509016,N,Y,37.7827778,-122.210941,0.9051762210236546,0,1.350078926406454,Sequoia Elementary,27.75,4,1,0,0,880000,C,C,yellow,0,0,1,0,0,2020-12-02,2020,1911,2020,109,2.606455652934405,2.6319010580481956,3.832970098610668,2.2892755530511892,3.6634764432390345,3.813385277301793,5.258996817424255,3.411185852076079,6.550628989722674,94601
PAST SALE,May-17-2021,Single Family Residential,5724 Thornhill Dr,Oakland,CA,94611,1950000,4,2,MONTCLAIR,2177,29682,1949,NA,896,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/5724-Thornhill-Dr-94611/home/945585,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40943797,N,Y,37.8342598,-122.2115595,2.2869022454366608,0,0.13317558334252316,Thornhill Elementary,36.7,4,1,1,1,1950000,B,B,blue,0,1,0,0,0,2021-05-17,2021,1949,2021,72,2.371802306907711,0.435351048631185,4.381788409787781,1.3266355516359503,4.459922482260457,4.533815771978232,3.93791387312023,3.362738178547392,3.5701561412887406,94611
PAST SALE,July-19-2023,Single Family Residential,6249 Leona St,Oakland,CA,94605,1125000,4,2.5,Oakland,1671,6098,1986,NA,673,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/6249-Leona-St-94605/home/2029767,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41030127,N,Y,37.7811876,-122.1721728,2.329801408572162,0,0.8918274018610552,Oakland Unity High,0.6999999999999993,4,1,0,1,1125000,C,C,yellow,0,0,1,0,0,2023-07-19,2023,1986,2023,37,4.20530703557526,3.854085915445876,5.9503599278361605,2.099577125528741,5.76202184064912,4.744824830760689,7.0509725407326895,5.366520557576502,7.740019996654899,94605
PAST SALE,October-19-2021,Single Family Residential,5111 Desmond St,Oakland,CA,94618,1950000,4,3.5,ROCKRIDGE,2164,4000,1915,NA,901,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/5111-Desmond-St-94618/home/607616,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40968448,N,Y,37.8355532,-122.2534467,0.6452735709525796,0,0.9716542528405471,Peralta Elementary,34.25,4,1,0,1,1950000,C,C,yellow,0,0,1,0,0,2021-10-19,2021,1915,2021,106,0.46334007508577346,0.5441592946969427,2.1004028546223035,2.46276586789167,3.075877830804688,3.0786772432238427,1.6625553731492468,1.9383990898700107,2.3689622248519964,94618
PAST SALE,August-5-2022,Single Family Residential,315 Bergedo Dr,Oakland,CA,94603,700000,4,2,SOBRANTE PARK,1450,4000,1946,NA,483,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/315-Bergedo-Dr-94603/home/1911135,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41000398,N,Y,37.7276203,-122.1757091,0.9114840262188715,0,1.9246488407756503,Francophone Charter School Of Oakland,10.1,4,1,0,0,700000,NA,NA,NA,0,0,0,0,0,2022-08-05,2022,1946,2022,76,0.5786380296529733,6.8341618524346135,3.2785086069959553,5.685851599160556,7.1938562692926595,1.7632223758326533,9.351913312408827,7.397746643756069,10.816513626642273,94603
PAST SALE,May-7-2021,Single Family Residential,633 58th St,Oakland,CA,94609,1395000,4,2.5,ALAMEDA,2465,4117,1907,NA,566,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/633-58th-St-94609/home/1040191,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40943909,N,Y,37.8432424,-122.2659322,0.6818157712758917,0,0.5542882990669109,Peralta Elementary,34.25,4,1,0,1,1395000,C,C,yellow,0,0,1,0,0,2021-05-07,2021,1907,2021,114,0.4618300241192109,0.621657638806948,1.5656990814813256,2.9005620605954037,3.390833170207733,3.0817862781775736,1.2136057206234026,2.383429029490919,1.8499615740074997,94609
PAST SALE,July-3-2024,Single Family Residential,4330 Montgomery St,Oakland,CA,94611,1750000,4,2,PIEDMONT AVENUE,1900,6250,1916,NA,921,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4330-Montgomery-St-94611/home/865661,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41062354,N,Y,37.8305601,-122.2497528,0.9501817238892568,0,1.146706447340641,Hillcrest,46.35,4,1,0,0,1750000,C,C,yellow,0,0,1,0,0,2024-07-03,2024,1916,2024,108,0.8040882130082472,0.7887627245827726,2.3064479782593796,2.492487326987191,2.860562352464354,2.880876683081578,1.85796130966923,1.6953090699377866,2.742561856701474,94611
PAST SALE,March-11-2021,Single Family Residential,6371 Sunnymere Ave,Oakland,CA,94605,962888,4,3,UPPER MILLSMONT,2008,6350,1925,NA,480,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/6371-Sunnymere-Ave-94605/home/1649379,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40939107,N,Y,37.778742,-122.1713454,2.222250847762982,0,0.846727024755232,Oakland Unity High,0.6999999999999993,4,1,0,1,962888,D,D,red,0,0,0,1,1,2021-03-11,2021,1925,2021,96,4.043912721660916,4.020854714375079,5.938479886502863,2.273503483885844,5.836542248544584,4.607331452519622,7.176361115700158,5.470692868930089,7.901371971995056,94605
PAST SALE,December-30-2021,Single Family Residential,3140 Hood St,Oakland,CA,94605,1185000,4,3,BROADMOOR TERR,2689,9927,1977,NA,441,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/3140-Hood-St-94605/home/963718,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40968074,N,Y,37.7467664,-122.1451268,1.9256220137432678,0,0.7365346797426432,Francophone Charter School Of Oakland,10.1,4,1,0,1,1185000,C,C,yellow,0,0,1,0,0,2021-12-30,2021,1977,2021,44,2.692129360391832,6.653563247167183,3.358428179080539,4.879003488808017,7.895644127269132,3.858532007195189,9.61642927183426,7.780690486981672,10.528224339013196,94605
PAST SALE,November-23-2020,Single Family Residential,8245 Skyline Blvd,Oakland,CA,94611,1650000,4,3,21113,3274,9807,1977,NA,504,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/8245-Skyline-Blvd-94611/home/1925980,San Francisco MLS,507826,N,Y,37.8348245,-122.1849798,3.013690608374806,0,1.4508189046677835,Joaquin Miller Elementary,2.5,4,1,0,0,1650000,A,A,green,1,0,0,0,0,2020-11-23,2020,1977,2020,43,3.668781045295461,1.4723668293372403,5.832607482055462,1.7510863458782149,5.697272837674391,5.78983449050039,5.3888692227584185,4.67587097897769,4.714823959897231,94611
PAST SALE,November-19-2021,Single Family Residential,8140 Coach Dr,Oakland,CA,94605,1680000,4,2.5,SEQUOYAH,2356,8820,1965,NA,713,12,Sold,NA,NA,https://www.redfin.com/CA/Oakland/8140-Coach-Dr-94605/home/586758,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40971888,N,Y,37.77068,-122.1381014,3.41719179979035,0,1.697010193195711,Francophone Charter School Of Oakland,10.1,4,1,0,0,1680000,NA,NA,NA,0,0,0,0,0,2021-11-19,2021,1965,2021,56,4.194210238589649,5.597563081505381,4.89442727868432,3.751744423147567,7.727730734436123,5.188007816737429,9.029011764825785,7.363813949936737,9.511283525661769,94605
PAST SALE,November-10-2021,Single Family Residential,1025 Filbert St,Oakland,CA,94607,1200000,4,2,WEST OAKLAND,1545,6250,1973,NA,777,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1025-Filbert-St-94607/home/1679285,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40970815,N,Y,37.8064517,-122.2840933,0.6137751551494788,0,0.8193459120906074,Yu Ming Charter,91.65,5,1,0,1,1200000,D,D,red,0,0,0,1,1,2021-11-10,2021,1973,2021,48,1.3559320825892534,2.0101991859288924,1.2216903185554036,4.998891194641104,0.9081924716687055,0.5892817514489782,1.8117445322919983,0.9563935715060722,4.5608966604697745,94607
PAST SALE,June-27-2025,Single Family Residential,11425 Lochard St,Oakland,CA,94605,1218000,4,3,CHABOT PARK,2780,56448,1957,NA,438,73,Sold,NA,NA,https://www.redfin.com/CA/Oakland/11425-Lochard-St-94605/home/1197294,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41095820,N,Y,37.7442176,-122.1289106,2.330105314312939,0,1.627196117975088,Francophone Charter School Of Oakland,10.1,4,1,0,0,1218000,NA,NA,NA,0,0,0,0,0,2025-06-27,2025,1957,2025,68,3.3151797978776756,7.306750193460586,3.02791415973465,5.487672688612057,8.775900587913084,4.565402073091112,10.429879429257559,8.623721289121686,11.211203938288818,94605
PAST SALE,May-1-2023,Single Family Residential,5939 Bruns Ct,Oakland,CA,94611,2510000,4,2.5,PIEDMONT SIDE,2762,14490,1925,NA,909,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/5939-Bruns-Ct-94611/home/1459170,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41023309,N,Y,37.8267289,-122.2132019,2.42360267765174,0,0.3022221573940229,Montclair Elementary,30.75,4,1,1,1,2510000,A,A,green,1,0,0,0,0,2023-05-01,2023,1925,2023,98,2.059957463982883,0.16994917700572607,4.317666236898826,1.8393721361764457,4.087044242014536,4.172401479622016,3.868804148231909,3.040024157894932,3.8849389246341794,94611
PAST SALE,March-29-2021,Single Family Residential,346 Santa Clara Ave,Oakland,CA,94610,1328000,4,2,GRAND LAKE,2124,3930,1924,NA,625,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/346-Santa-Clara-Ave-94610/home/526189,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40939115,N,Y,37.8148196,-122.2486607,1.1756313491405368,0,0.7646823675859549,Cleveland Elementary,17.25,4,1,0,1,1328000,B,B,blue,0,1,0,0,0,2021-03-29,2021,1924,2021,97,0.4222537472511723,0.2275898872814995,2.499480514318665,3.254551299300765,2.0434232041032403,2.108390263032098,2.2753535762094965,0.9381601363152429,3.824310560154756,94610
PAST SALE,October-4-2022,Single Family Residential,2015 Bywood Dr,Oakland,CA,94602,2150000,4,3.5,OAKMORE,2684,11020,1952,NA,801,6,Sold,NA,NA,https://www.redfin.com/CA/Oakland/2015-Bywood-Dr-94602/home/1607165,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41009061,N,Y,37.8138603,-122.2078578,2.835933812628314,0,0.46388492098875095,Joaquin Miller Elementary,2.5,4,1,1,1,2150000,A,A,green,1,0,0,0,0,2022-10-04,2022,1952,2022,70,2.006940700718487,0.9885968771077491,4.3323136053823905,1.2228302535138542,3.9590252486851463,4.070842067415963,4.338232408547272,3.0875105274131505,4.764098358634328,94602
PAST SALE,NA,Single Family Residential,733 Rand Ave,Oakland,CA,94610,2050000,4,2,NA,2050,4756,1912,NA,1000,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/733-Rand-Ave-94610/home/1992266,NA,NA,N,Y,37.8116159,-122.2447608,1.3219833316827831,0,0.5022191756755339,Cleveland Elementary,17.25,4,1,0,1,2050000,B,B,blue,0,1,0,0,0,NA,NA,1912,NA,NA,0.12889953803012486,0.08744424347364846,2.5091964210736517,3.2028778419133737,2.0738927067063595,2.1581926321532685,2.5752129349275252,1.071190305423743,4.079474238055042,94610
PAST SALE,October-16-2025,Single Family Residential,10858 Lochard St,Oakland,CA,94605,1405000,4,3,GRASS VALLEY,2493,18000,1960,NA,564,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/10858-Lochard-St-94605/home/1341751,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41113349,N,Y,37.7513655,-122.1311382,2.6067638839184277,0,1.4286982652624567,Francophone Charter School Of Oakland,10.1,4,1,0,0,1405000,C,C,yellow,0,0,1,0,0,2025-10-16,2025,1960,2025,65,3.4844656025984664,6.844155861045503,3.5279635476251823,5.0156451166448575,8.476736975525181,4.678362833547995,10.046972084624258,8.271661106183815,10.754597555010601,94605
PAST SALE,August-20-2021,Single Family Residential,568 Fairmount Ave,Oakland,CA,94611,1750000,4,4,PIEDMONT AVENUE,2039,6657,1905,NA,858,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/568-Fairmount-Ave-94611/home/1163630,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40958902,N,Y,37.8217042,-122.2540117,0.875974619895759,0,1.3154115632806533,Cleveland Elementary,17.25,4,1,0,0,1750000,B,B,blue,0,1,0,0,0,2021-08-20,2021,1905,2021,116,0.6985974857947009,0.7756780644106669,2.2206174535874297,3.0766179376930975,2.2178888236438112,2.2467241338576303,1.7883823349861698,1.0478394969632032,3.3165253246756086,94611
PAST SALE,June-3-2022,Single Family Residential,5612 Merriewood Dr,Oakland,CA,94611,2100000,4,3.5,MERRIEWOOD,2967,6700,1991,NA,708,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/5612-Merriewood-Dr-94611/home/627893,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40991249,N,Y,37.8371255,-122.2126499,2.1743113157912686,0,0.08947821182747341,Thornhill Elementary,36.7,4,1,1,1,2100000,C,C,yellow,0,0,1,0,0,2022-06-03,2022,1991,2022,31,2.256712333954439,0.6402106690527584,4.329073491349529,1.1237426276517406,4.53773068220274,4.605881511262638,3.8890016883419354,3.4214958482562134,3.39312984426967,94611
